Dates	LEGATRUU Index	LBUSTRUU Index	LAPCTRJU Index	LP06TREU Index	EMUSTRUU Index	LF93TRUU Index	LEGATRUH Index	LGCPTRUH Index	LEGATREH Index	LEGATRCH Index	LGCPTRUU Index	LGCPTREH Index	LGCPTRGH Index	LGCPTRCH Index	BTSYTRUU Index	BTSYTRUH Index	BTSYTREH Index	BTSYTRCH Index	LG30TRUU Index	LG30TRUH Index	LG30TREH Index	LG30TRCH Index	LC07TRUU Index	LUATTRUU Index	LT12TRUU Index	LBUTTRUU Index	LUCRTRUU Index	LUICTRUU Index	LUGCTRUU Index	LF97TRUU Index	LUMSTRUU Index	LF98TRUU Index	LMBITR Index	LUACTRUU Index	LUTLTRUU Index	LG24TRJU Index	LG22TRUU Index	LBEATREU Index	LECPTREU Index	LP01TREU Index	LEF1TREU Index	LEATTREU Index	LC58TRGU Index	LSG1TRGU Index	EMLCTRUU Index	BLXCTREU Index	BECLTRUU Index	LB17TRUU Index	BCIW1T Index	BCIT1T Index	BEIG1T Index	BEMG0Z Index	BCEE1T Index	GB3 Govt	GB6 Govt	GB12 Govt	GT2 Govt	GT5 Govt	GT10 Govt	GT30 Govt	GTII5 Govt	GTII10 Govt	GTII20 Govt	GTII30 Govt	FDFD Index	FDTR Index	PRIME Index	BVMB1Y Index	BVMB2Y Index	BVMB5Y Index	BVMB10Y Index	BVMB30Y Index	GTGBP2Y Govt	GTGBP5Y Govt	GTGBP10Y Govt	GTGBP30Y Govt	UKBRBASE Index	UKAPTARG Index	GTDEM2Y Govt	GTDEM5Y Govt	GTDEM10Y Govt	GTDEM30Y Govt	EURR002W Index	EBBSLONG Index	GTJPY2Y Govt	GTJPY5Y Govt	GTJPY10Y Govt	GTJPY20Y Govt	GTJPY30Y Govt	BOJDTR Index	BJACTOTL Index	GTAUD2Y Govt	GTAUD5Y Govt	GTAUD10Y Govt	GTAUD15Y Govt	RBATCTR Index
11/01/2024	464,8836	2151,13	177,7767	215,5782	1159,558	215,0896	558,2627	282,1115	209,2737	160,5431	269,8885	231,9485	292,6413	183,012	549,2137	663,8692	200,8111	263,7662	1514,524	564,5374	425,2092	337,9531	580,6713	2264,62	294,94	340,8051	3145,5	2999,79	2495,38	2262,45	2120,01	2471,47	1318,441	3204,48	3277,95	134,8039	258,1184	234,927	244,1381	440,9954	136,4277	238,4869	238,6948	227,4774	144,7567	163,1656	132,5132	440,7071	360,9964	343,6464	233,7794	461,3604	220,4719	5,377	5,228	4,747	4,247	3,88	3,967	4,173	1,682	1,728	2,028	1,964	5,31	5,5	8,5	2,807	2,66	2,311	2,345	3,491	4,24	3,7525	3,8397	4,4378	5,25	875	2,622	2,151	2,234	2,424	4,5	396,196	0,01	0,178	0,597	1,304	1,572	-0,1	749018,1	3,856	3,7781	4,1072	4,3229	4,35
12/01/2024	466,6197	2155,65	177,0321	216,4347	1163,034	215,888	559,4182	282,7847	209,7051	160,8698	270,7454	232,5014	293,3489	183,4445	551,6529	665,1803	201,2056	264,2768	1518,698	565,8781	426,2175	338,7476	581,9149	2268,98	295,14	342,3658	3152,36	3006,96	2500,45	2267,98	2124,77	2476,08	1318,681	3211,37	3276,93	134,8666	258,9211	235,8383	244,9528	441,2566	136,4447	239,4876	239,3419	228,0928	144,8848	163,2248	132,9199	441,2067	362,5038	345,1742	235,0143	464,8473	221,4029	5,366	5,186	4,67	4,145	3,832	3,941	4,177	1,602	1,661	1,977	1,934	5,31	5,5	8,5	2,807	2,66	2,311	2,345	3,491	4,148	3,6559	3,7906	4,4214	5,25	875	2,512	2,075	2,183	2,392	4,5	396,196	0,004	0,178	0,591	1,307	1,569	-0,1	749018,1	3,8054	3,7265	4,0728	4,2945	4,35
15/01/2024	465,7639	2155,65	177,7602	215,9823	1163,034	215,4999	559,3782	282,6946	209,6742	160,8258	270,4747	232,415	293,2484	183,3598	550,3103	665,2251	201,2013	264,2324	1518,24	565,8826	426,2066	338,7177	581,9149	2268,98	295,14	342,3658	3152,36	3006,96	2500,45	2267,98	2124,77	2476,08	1318,681	3211,37	3276,93	135,2137	258,5353	235,3505	244,5663	441,0844	136,5039	238,9018	239,2046	227,9333	144,5808	163,3397	132,5764	441,2067	361,8542	345,1742	234,3041	462,77	220,8315	5,366	5,186	4,67	4,145	3,832	3,941	4,177	1,602	1,661	1,977	1,934	5,31	5,5	8,5	2,807	2,66	2,311	2,345	3,491	4,1476	3,6658	3,7951	4,4493	5,25	875	2,583	2,137	2,232	2,431	4,5	396,196	-0,003	0,164	0,564	1,273	1,587	-0,1	749018,1	3,7882	3,7127	4,078	4,3046	4,35
16/01/2024	462,4993	2141,82	178,0028	215,6849	1159,293	214,0096	557,382	281,3489	208,8849	160,194	268,6099	231,2502	291,8225	182,4019	546,266	663,3143	200,59	263,3936	1512,673	564,5574	425,113	337,7741	578,4775	2255,91	295,17	340,5969	3131,41	2996,17	2485,26	2260,5	2108,59	2470,13	1317,503	3189,02	3224,35	135,0034	256,7968	235,0262	244,3272	440,2556	136,526	238,5001	238,742	227,4166	143,7908	162,8851	131,3625	439,598	360,1505	343,3997	233,8577	456,3651	220,4571	5,364	5,212	4,724	4,222	3,934	4,059	4,297	1,687	1,754	2,059	2,021	5,31	5,5	8,5	2,836	2,687	2,338	2,368	3,509	4,1477	3,6659	3,7947	4,4839	5,25	875	2,594	2,151	2,257	2,462	4,5	396,196	0,007	0,171	0,583	1,287	1,589	-0,1	749018,1	3,8432	3,7802	4,1513	4,37	4,35
17/01/2024	459,9685	2135,35	178,5137	214,5904	1155,182	212,8515	555,6691	280,5039	208,217	159,6529	267,5732	230,5258	290,9394	181,7943	542,683	661,2445	199,9397	262,4944	1506,743	562,5985	423,5825	336,4962	576,7277	2249,83	295,17	339,6146	3124,11	2988,04	2478,94	2254,19	2099,49	2461,27	1313,251	3181,92	3217,76	134,7945	255,5813	234,0487	243,3534	439,2818	136,5409	237,3854	235,8916	224,5021	143,1988	162,2735	130,5186	437,4789	357,8418	342,4214	232,5654	453,1995	219,4225	5,377	5,221	4,827	4,362	4,027	4,104	4,313	1,779	1,801	2,083	2,047	5,31	5,5	8,5	2,905	2,756	2,406	2,439	3,57	4,363	3,9032	3,9823	4,6379	5,25	875	2,694	2,24	2,314	2,466	4,5	396,196	0,019	0,204	0,599	1,307	1,616	-0,1	749018,1	3,8902	3,8367	4,2099	4,4318	4,35
18/01/2024	459,5195	2131,46	178,0474	214,5861	1154,626	212,6608	554,9246	280,3317	207,9249	159,4128	267,4371	230,373	290,763	181,657	542,0974	660,1503	199,5949	262,0144	1507,363	562,8033	423,7239	336,5838	575,8113	2244,87	295,22	339,7055	3119,91	2987,58	2474,39	2253,05	2095,58	2461,82	1310,348	3177,63	3191,31	134,1723	255,3898	233,8913	243,5082	439,7601	136,5513	237,1871	236,5384	225,1403	143,407	162,916	130,808	437,6229	358,0635	342,4892	232,496	454,7094	219,2648	5,365	5,218	4,818	4,355	4,048	4,143	4,366	1,755	1,797	2,092	2,057	5,31	5,5	8,5	2,939	2,795	2,455	2,489	3,605	4,2838	3,8262	3,9281	4,5911	5,25	875	2,681	2,253	2,347	2,515	4,5	396,196	0,026	0,231	0,632	1,391	1,711	-0,1	749018,1	3,9404	3,8908	4,2643	4,4787	4,35
19/01/2024	460,0139	2131,96	177,8602	214,7176	1154,09	212,8891	554,9753	280,4739	207,9449	159,4119	267,804	230,4939	290,9127	181,7343	542,6636	660,1222	199,5864	261,9764	1508,697	563,0098	423,8814	336,6781	575,9284	2245,34	295,32	339,9841	3121,26	2986,36	2475,11	2252,19	2095,75	2463,18	1308,497	3179,36	3199,47	133,8288	255,7554	234,08	243,6321	440,0228	136,5777	237,4695	237,0927	225,7313	143,5536	163,3999	131,0294	438,5275	358,8323	342,7783	232,9337	456,0452	219,5284	5,354	5,23	4,859	4,387	4,052	4,124	4,33	1,753	1,786	2,046	2,009	5,31	5,5	8,5	2,973	2,825	2,483	2,515	3,632	4,3028	3,8469	3,926	4,5634	5,25	875	2,734	2,279	2,34	2,489	4,5	396,196	0,028	0,249	0,661	1,471	1,749	-0,1	749018,1	3,9586	3,9127	4,2936	4,5106	4,35
22/01/2024	461,1357	2136,84	177,8667	215,3747	1155,373	213,3919	556,1796	281,1852	208,3789	159,7195	268,5417	231,0609	291,6616	182,1542	544,0599	661,5649	200,006	262,4859	1512,181	564,2628	424,7905	337,3487	577,1983	2250,53	295,37	340,0771	3129,15	2991,22	2481,02	2255,61	2100,02	2469,5	1307,545	3187,8	3217,75	133,9208	256,3819	234,6872	244,2716	441,3527	136,6289	238,1165	237,8652	226,5389	143,5838	163,9684	130,8694	439,1579	359,4292	342,8908	233,3619	453,8251	220,1048	5,361	5,227	4,863	4,392	4,029	4,106	4,32	1,767	1,807	2,072	2,035	5,31	5,5	8,5	2,982	2,834	2,494	2,538	3,656	4,2929	3,8413	3,9021	4,5282	5,25	875	2,684	2,223	2,289	2,456	4,5	396,196	0,021	0,242	0,652	1,453	1,768	-0,1	750375,4	3,9358	3,877	4,2292	4,4476	4,35
23/01/2024	459,629	2132,25	178,7177	214,6195	1153,002	212,7125	555,2774	280,5938	208,0123	159,429	267,5749	230,5401	291,0263	181,7316	542,0727	660,5834	199,6831	262,0466	1509,532	563,8085	424,4025	337,0236	576,051	2246,29	295,42	339,0649	3120,72	2988,27	2475,57	2253,87	2095,48	2468,33	1305,921	3178,94	3195,88	134,1656	255,5179	233,9385	243,9583	441,585	136,6505	237,1384	236,3779	224,9491	143,8068	164,0565	130,6361	438,8052	357,5602	341,8231	231,9441	452,0501	219,1948	5,362	5,23	4,838	4,371	4,04	4,13	4,364	1,794	1,847	2,12	2,085	5,31	5,5	8,5	2,987	2,852	2,509	2,557	3,69	4,3619	3,9251	3,9837	4,581	5,25	875	2,709	2,264	2,35	2,535	4,5	396,196	0,036	0,265	0,665	1,418	1,755	-0,1	750375,4	3,8904	3,8265	4,1888	4,4117	4,35
24/01/2024	460,2457	2127,64	177,2463	214,6535	1152,667	213,0182	554,3433	280,3544	207,6683	159,1588	267,8596	230,3548	290,8083	181,5811	543,1461	659,2032	199,2692	261,4905	1512,872	564,3497	424,8299	337,3589	574,9736	2241,37	295,45	338,3282	3116,33	2985,8	2470,97	2251,29	2089,07	2470,24	1306,31	3174,45	3177,87	133,2669	255,7968	234,0208	244,0906	442,1651	136,6791	237,2281	235,9395	224,4659	144,0409	164,4749	131,0849	438,3612	356,8755	341,0603	232,1257	456,5846	219,279	5,37	5,237	4,819	4,381	4,089	4,177	4,409	1,832	1,887	2,159	2,123	5,31	5,5	8,5	2,987	2,852	2,509	2,557	3,69	4,404	3,9539	4,0078	4,6053	5,25	875	2,706	2,255	2,34	2,52	4,5	396,196	0,058	0,302	0,712	1,495	1,784	-0,1	750375,4	3,8997	3,8491	4,2287	4,4566	4,35
25/01/2024	460,4392	2136,3	177,4486	215,5775	1154,786	213,1083	555,8685	281,4727	208,2211	159,5812	268,4373	231,2584	291,9507	182,2951	542,6558	660,5059	199,6425	261,9754	1513,828	565,4029	425,5935	337,9566	577,1662	2248,28	295,51	339,3041	3129,97	2995,05	2479,85	2257,31	2100,37	2475,44	1307,069	3189,18	3195,88	133,0093	256,0991	235,0028	244,9899	442,7377	136,6994	238,3099	236,5454	225,033	143,9412	164,9091	130,8431	439,9566	358,0712	342,0331	233,0249	456,1858	220,306	5,358	5,202	4,763	4,295	3,999	4,119	4,371	1,743	1,831	2,129	2,096	5,31	5,5	8,5	2,977	2,841	2,5	2,547	3,691	4,3699	3,9106	3,9798	4,5922	5,25	875	2,612	2,185	2,289	2,496	4,5	396,196	0,061	0,32	0,739	1,553	1,825	-0,1	750375,4	3,8992	3,8511	4,2409	4,4708	4,35
26/01/2024	460,3985	2133,99	177,8522	215,3782	1155,539	213,1122	555,6095	281,3396	208,1223	159,5004	268,5489	231,1467	291,8168	182,2009	542,5663	660,3165	199,5843	261,8913	1516,818	566,2094	426,2055	338,4343	576,665	2245,85	295,62	339,1606	3127,27	2992,64	2477,4	2255,32	2097,6	2478,31	1307,339	3186,35	3190,39	133,2587	256,1178	234,8199	245,0857	443,2999	136,7233	238,0201	236,4024	224,7972	143,9641	166,214	131,1144	440,0426	357,6683	341,8664	232,6402	457,0762	220,0396	5,359	5,214	4,779	4,35	4,037	4,138	4,37	1,759	1,847	2,126	2,092	5,31	5,5	8,5	2,977	2,841	2,5	2,547	3,691	4,3349	3,8892	3,9615	4,5865	5,25	875	2,628	2,195	2,298	2,511	4,5	396,196	0,044	0,297	0,709	1,517	1,812	-0,1	750375,4	3,8992	3,8511	4,2409	4,4708	4,35
29/01/2024	461,362	2143,67	177,5903	216,3962	1158,881	213,5357	557,5053	282,4118	208,807	160,0099	269,1557	232,0031	292,9173	182,8582	543,5304	662,3255	200,165	262,6279	1517,593	567,1301	426,8468	338,8964	579,0967	2255,65	295,68	340,5668	3140,08	3000,7	2487,87	2261,45	2109,07	2482,16	1307,994	3199,44	3225,18	133,1835	256,6503	235,8115	245,8833	443,8572	136,7755	239,1701	237,7755	226,2062	143,8425	166,2617	130,8207	441,0112	359,6786	343,3464	233,8719	455,3174	221,0829	5,361	5,21	4,762	4,32	3,983	4,075	4,314	1,705	1,787	2,07	2,042	5,31	5,5	8,5	2,977	2,841	2,5	2,547	3,691	4,2536	3,8025	3,8733	4,5044	5,25	875	2,57	2,124	2,234	2,469	4,5	396,196	0,051	0,295	0,716	1,538	1,828	-0,1	750375,4	3,8531	3,8054	4,2146	4,4426	4,35
30/01/2024	461,9355	2146,28	178,096	215,7552	1160,593	213,7896	557,7491	282,5644	208,8997	160,0664	269,5235	232,1296	293,0724	182,9422	544,1018	662,5029	200,2196	262,6748	1518,686	567,2048	426,8958	338,9092	579,7425	2258,45	295,71	340,5587	3144,19	2999,77	2490,99	2260,62	2111,65	2481,77	1310,206	3203,59	3250,47	133,3405	257,0057	235,1572	245,4965	443,5667	136,7961	238,3423	237,6738	226,0743	144,3083	166,1777	131,1819	441,0931	359,652	343,3649	233,0462	454,4175	220,3115	5,36	5,204	4,79	4,335	3,97	4,033	4,251	1,714	1,776	2,046	2,025	5,31	5,5	8,5	2,97	2,832	2,486	2,527	3,67	4,3264	3,8532	3,8998	4,5288	5,25	875	2,515	2,162	2,267	2,494	4,5	396,196	0,052	0,291	0,71	1,518	1,812	-0,1	750375,4	3,8257	3,7544	4,1398	4,368	4,35
31/01/2024	464,8953	2156,06	177,0727	217,3611	1164,461	215,115	560,0552	283,6994	209,7844	160,7538	270,906	233,084	294,2649	183,7041	548,2482	665,3534	201,1022	263,8493	1519,125	567,0713	426,799	338,8394	582,188	2270,7	295,77	342,4834	3156,3	3010,51	2502,86	2269,95	2120,11	2479,85	1315,121	3215,57	3280,43	133,1691	258,5413	236,7251	246,6374	443,3365	136,8175	240,1858	239,6266	228,0815	144,6948	165,982	131,7789	441,5991	362,3271	345,3204	234,6238	458,1695	222,025	5,368	5,199	4,715	4,209	3,836	3,913	4,168	1,593	1,667	1,952	1,939	5,31	5,5	8,5	2,879	2,731	2,395	2,462	3,617	4,2392	3,7397	3,7918	4,4544	5,25	875	2,415	2,049	2,165	2,402	4,5	396,196	0,076	0,302	0,726	1,535	1,822	-0,1	756433,6	3,6784	3,6081	4,0113	4,237	4,35
01/02/2024	465,9222	2168,17	177,2188	217,7277	1168,911	215,5856	562,0119	284,7868	210,5086	161,298	271,6448	233,9672	295,3903	184,3879	549,2921	667,5149	201,7472	264,6781	1520,939	568,1081	427,5543	339,4141	585,2434	2283,48	295,83	343,1508	3173,23	3017,73	2516,57	2275,57	2133,15	2485,65	1322,389	3233,27	3338,75	133,49	259,1239	237,06	246,7028	442,8284	136,8372	240,5837	240,6677	229,2008	144,8645	165,5073	132,1088	442,607	363,7629	346,1358	235,3363	460,311	222,4193	5,367	5,18	4,689	4,205	3,814	3,881	4,119	1,631	1,687	1,928	1,931	5,31	5,5	8,5	2,802	2,654	2,314	2,376	3,522	4,2164	3,6935	3,7433	4,4126	5,25	875	2,447	2,05	2,146	2,369	4,5	396,196	0,081	0,283	0,695	1,49	1,788	-0,1	756433,6	3,6829	3,6129	4,0118	4,2542	4,35
02/02/2024	462,0997	2147,82	178,9481	216,0972	1163,593	213,8625	558,6228	282,6826	209,2232	160,2989	269,3881	232,2186	293,1919	182,9926	544,627	664,0552	200,6873	263,2654	1517,948	567,2695	426,8957	338,863	580,191	2262,06	295,87	339,7924	3145,75	3000,56	2493,83	2261,36	2110,6	2480,77	1319,632	3204,82	3271,66	133,8295	257,0837	235,4556	245,465	443,1542	136,8594	238,7406	237,6069	225,9425	144,9319	165,6001	131,8146	440,763	359,5595	342,6608	233,4595	455,5768	220,6999	5,372	5,248	4,807	4,366	3,983	4,022	4,222	1,787	1,812	2,024	2,02	5,31	5,5	8,5	2,839	2,691	2,352	2,416	3,56	4,4064	3,9031	3,9146	4,5494	5,25	875	2,56	2,164	2,24	2,437	4,5	396,914	0,082	0,28	0,667	1,45	1,75	-0,1	756433,6	3,6643	3,5943	3,9777	4,2133	4,35
05/02/2024	458,0609	2131,74	178,6316	214,7773	1158,066	212,0299	555,6728	281,0221	208,0681	159,379	267,1406	230,7939	291,4083	181,8295	539,6097	660,718	199,6328	261,825	1511,847	565,8333	425,7255	337,863	576,1494	2245,7	295,9	338,0812	3122,47	2987,99	2475,74	2251,7	2092,98	2472,11	1312,608	3180,86	3210,96	133,3552	254,8026	234,2751	244,6568	442,4612	136,9076	237,4008	235,5891	223,7834	144,1573	165,0694	130,6249	438,8252	357,1655	340,8658	232,3105	452,2678	219,4274	5,374	5,26	4,868	4,474	4,12	4,159	4,338	1,861	1,905	2,11	2,1	5,31	5,5	8,5	2,94	2,792	2,452	2,515	3,66	4,4932	3,9929	4,0045	4,615	5,25	875	2,608	2,235	2,314	2,518	4,5	396,914	0,108	0,318	0,719	1,507	1,783	-0,1	756433,6	3,7795	3,7215	4,0953	4,317	4,35
06/02/2024	459,9766	2141,78	178,125	215,4104	1162,035	212,9123	557,1997	282,0785	208,6411	159,8079	268,335	231,6667	292,5334	182,5063	541,8713	662,1593	200,0677	262,3783	1515,762	567,0781	426,6609	338,5841	578,698	2254,9	295,96	339,1788	3137,21	2997,8	2486,46	2258,61	2105,2	2476,56	1312,691	3196,38	3238,6	133,3767	255,8273	234,6734	244,9548	442,4018	136,926	237,8463	237,3887	225,6688	144,3244	164,6812	131,128	439,9106	359,1043	341,9851	233,2714	456,6428	219,8433	5,376	5,224	4,814	4,405	4,046	4,101	4,301	1,795	1,865	2,092	2,084	5,31	5,5	8,5	2,94	2,792	2,452	2,515	3,66	4,4554	3,9471	3,9469	4,5493	5,25	875	2,59	2,213	2,291	2,508	4,5	396,914	0,11	0,316	0,717	1,503	1,785	-0,1	756433,6	3,798	3,7404	4,1264	4,3507	4,35
07/02/2024	459,9842	2137,64	178,2473	215,4826	1161,779	212,9235	556,8165	281,7286	208,4892	159,6762	268,1651	231,3691	292,1774	182,2529	542,189	662,0063	200,0141	262,2841	1517,402	567,5223	426,9835	338,8126	577,7588	2251,65	296	338,624	3131,48	2995,01	2482,51	2256,64	2098,96	2481,12	1313,162	3189,97	3226,23	133,5296	255,7738	234,6282	244,9185	442,4265	136,9498	237,7671	237,4188	225,6784	144,4165	164,2978	131,2344	439,7242	358,7495	341,3982	233,0992	456,4487	219,7686	5,382	5,262	4,821	4,43	4,071	4,122	4,326	1,814	1,888	2,118	2,114	5,31	5,5	8,5	2,938	2,789	2,447	2,51	3,656	4,4639	3,9683	3,9853	4,5682	5,25	875	2,623	2,239	2,315	2,538	4,5	396,914	0,1	0,314	0,711	1,486	1,772	-0,1	756433,6	3,7522	3,6982	4,0874	4,3134	4,35
08/02/2024	458,4088	2132,11	179,1356	214,6239	1160,868	212,2224	555,6178	280,9007	208,0277	159,3027	267,3456	230,6736	291,3008	181,6793	539,8958	660,6554	199,5939	261,7016	1518,056	567,7524	427,1408	338,9084	576,4184	2245,79	296,03	338,1923	3121,3	2989,7	2475,46	2252,86	2094,76	2481,7	1313,479	3179,12	3205,55	133,6315	255,0654	233,8533	244,3327	442,2866	136,9642	236,8525	236,064	224,2191	144,208	164,1558	130,9698	439,3241	357,641	340,9516	232,5361	454,5943	218,9403	5,386	5,269	4,846	4,456	4,118	4,155	4,354	1,831	1,904	2,127	2,117	5,31	5,5	8,5	2,937	2,788	2,446	2,509	3,661	4,536	4,0469	4,0485	4,6067	5,25	875	2,657	2,282	2,352	2,565	4,5	396,914	0,091	0,306	0,7	1,475	1,768	-0,1	756433,6	3,768	3,7173	4,1064	4,3328	4,35
09/02/2024	458,3418	2130,21	179,0222	214,2698	1160,058	212,2002	555,0976	280,5375	207,8277	159,1318	267,1755	230,3703	290,9279	181,418	539,8276	659,9761	199,3829	261,3963	1519,284	567,9635	427,2878	338,9987	575,9658	2243,82	296,13	337,8391	3116,79	2987,56	2472,73	2251,3	2094,01	2484,1	1313,758	3174,23	3200,3	133,426	255,0504	233,4813	243,9964	442,5536	136,995	236,466	235,555	223,7015	144,3039	164,3602	131,1267	439,9914	357,0898	340,5752	231,9535	456,0285	218,5809	5,383	5,279	4,866	4,482	4,138	4,176	4,373	1,849	1,921	2,148	2,142	5,31	5,5	8,5	2,937	2,788	2,446	2,509	3,661	4,5893	4,0953	4,0833	4,6104	5,25	875	2,713	2,334	2,38	2,566	4,5	396,914	0,106	0,317	0,72	1,509	1,788	-0,1	756433,6	3,7943	3,7435	4,1274	4,3523	4,35
12/02/2024	458,4407	2131,46	179,1157	214,6681	1160,59	212,2473	555,5469	280,7738	207,9654	159,2069	267,2698	230,5295	291,1613	181,5091	539,9558	660,6251	199,5505	261,5667	1519,538	568,2632	427,4556	339,0663	576,3015	2245,64	296,18	337,8372	3118,74	2989,89	2474,54	2252,96	2094,36	2484,93	1314,468	3176,21	3204,06	133,426	255,1375	233,8839	244,2838	443,1766	137,0391	236,9478	236,0768	224,203	144,3567	164,7342	131,234	440,5732	357,2035	340,5788	232,2918	456,8407	219,0048	5,392	5,302	4,877	4,476	4,138	4,18	4,381	1,861	1,937	2,166	2,161	5,31	5,5	8,5	2,935	2,787	2,446	2,509	3,661	4,533	4,0485	4,0542	4,583	5,25	875	2,687	2,303	2,36	2,556	4,5	396,914	0,106	0,317	0,72	1,509	1,788	-0,1	760020,9	3,8515	3,7973	4,1617	4,3828	4,35
13/02/2024	455,1291	2111,76	179,6754	214,3362	1154,549	210,7382	552,9412	278,9843	206,9557	158,3942	265,143	229,0135	289,2784	180,26	536,3205	658,2909	198,8169	260,5485	1511,93	565,9044	425,6282	337,5533	571,2998	2226,79	296,16	335,8123	3091,29	2971,33	2453,46	2238,7	2070,4	2471,84	1311,047	3147,45	3152,08	133,3266	253,3265	233,5706	243,9163	443,1197	137,0681	236,6535	234,9601	223,0617	144,1128	164,5795	130,7651	436,5429	355,7441	338,5051	232,2041	454,8264	218,73	5,393	5,348	5,017	4,659	4,317	4,315	4,463	1,978	2,022	2,22	2,204	5,31	5,5	8,5	2,984	2,835	2,493	2,559	3,714	4,6786	4,1789	4,1476	4,6497	5,25	875	2,761	2,356	2,392	2,556	4,5	396,914	0,123	0,331	0,722	1,5	1,786	-0,1	760020,9	3,8615	3,8078	4,172	4,3948	4,35
14/02/2024	456,1865	2119,74	179,446	214,9088	1156,592	211,2151	554,2979	279,8786	207,4625	158,7789	265,9722	229,7493	290,1916	180,8383	537,1496	659,4874	199,1754	261,0096	1514,154	566,7513	426,2568	338,0389	573,2976	2233,22	296,22	337,2478	3102,09	2979,63	2461,12	2244,4	2082,14	2474,44	1311,575	3158,94	3167,14	133,113	254,0356	234,2962	244,4389	443,1806	137,0872	237,5238	236,3345	224,4561	143,9568	164,5826	130,5939	438,4281	357,4893	339,9776	233,0526	456,3911	219,5426	5,392	5,328	4,949	4,579	4,24	4,257	4,436	1,896	1,955	2,171	2,17	5,31	5,5	8,5	2,973	2,825	2,488	2,557	3,713	4,5526	4,0523	4,0422	4,5775	5,25	875	2,725	2,3	2,335	2,507	4,5	396,914	0,136	0,351	0,748	1,522	1,802	-0,1	760020,9	3,9438	3,9016	4,2648	4,4719	4,35
15/02/2024	457,7304	2125,31	179,3215	215,1042	1160,931	211,9312	555,2522	280,502	207,8253	159,0575	266,8945	230,272	290,8588	181,2548	538,9599	660,3737	199,4462	261,3629	1519,776	568,442	427,5348	339,0556	574,7899	2237,22	296,26	337,5563	3111,24	2985,38	2466,66	2247,6	2090,01	2478,84	1313,667	3168,59	3181,1	133,2803	254,8464	234,5226	244,6595	443,6818	137,1127	237,7771	236,3752	224,4405	144,1339	164,7761	130,9334	439,9064	357,4132	340,2739	233,0527	456,8317	219,8016	5,38	5,321	4,954	4,575	4,216	4,232	4,411	1,868	1,936	2,162	2,157	5,31	5,5	8,5	2,954	2,805	2,465	2,53	3,687	4,5589	4,0583	4,052	4,602	5,25	875	2,751	2,33	2,358	2,529	4,5	396,914	0,134	0,337	0,726	1,51	1,798	-0,1	760020,9	3,8159	3,7696	4,1356	4,3532	4,35
16/02/2024	456,762	2118,48	179,4479	214,4811	1159,901	211,5048	554,0298	279,8277	207,3566	158,6785	266,3127	229,7063	290,1485	180,7848	537,9662	659,1701	199,0725	260,842	1519,604	568,2948	427,4062	338,9271	573,1089	2230,79	296,4	337,2551	3102,7	2979,26	2459,74	2242,77	2080,78	2476,17	1312,497	3159,81	3163,71	133,3391	254,2674	233,9251	244,1657	443,7732	137,127	237,1478	235,4511	223,4444	144,1297	164,9053	130,9811	438,8162	356,5831	339,9767	232,3872	457,1323	219,2157	5,379	5,333	4,974	4,643	4,275	4,281	4,437	1,88	1,949	2,162	2,158	5,31	5,5	8,5	2,976	2,827	2,486	2,552	3,709	4,6111	4,1316	4,106	4,6478	5,25	875	2,813	2,388	2,401	2,542	4,5	396,914	0,141	0,345	0,73	1,512	1,787	-0,1	760020,9	3,8635	3,8243	4,1942	4,414	4,35
19/02/2024	456,7485	2118,48	179,4851	214,4308	1159,901	211,4962	554,1184	279,8814	207,3745	158,6728	266,3269	229,7403	290,2032	180,7976	537,9223	659,2424	199,0761	260,8079	1519,731	568,3911	427,4675	338,9616	573,1089	2230,79	296,4	337,2551	3102,7	2979,26	2459,74	2242,77	2080,78	2476,17	1312,497	3159,81	3163,71	133,3389	254,2454	233,8239	244,3	444,1244	137,1859	236,9577	235,4767	223,4413	144,162	165,0879	130,9534	438,8162	356,5056	339,9767	232,16	456,9544	219,0137	5,379	5,333	4,974	4,643	4,275	4,281	4,437	1,88	1,949	2,162	2,158	5,31	5,5	8,5	2,976	2,827	2,486	2,552	3,709	4,6048	4,1299	4,1067	4,6422	5,25	875	2,811	2,385	2,41	2,566	4,5	396,914	0,146	0,349	0,729	1,507	1,776	-0,1	760020,9	3,847	3,8051	4,1697	4,3866	4,35
20/02/2024	458,3658	2121,58	179,3874	215,0503	1161,217	212,2347	555,117	280,5153	207,7434	158,9288	267,3267	230,2528	290,8875	181,1628	540,0555	660,4751	199,4456	261,2576	1522,64	568,8985	427,7978	339,1484	573,9457	2234,3	296,47	337,5453	3109,09	2985,51	2464,08	2246,81	2082,06	2478,44	1313,294	3166,8	3167,78	133,4957	255,1386	234,3994	244,795	444,3583	137,2115	237,602	236,5483	224,5448	144,2766	165,2868	131,1428	439,2655	357,1921	340,2669	232,5143	457,8273	219,6142	5,371	5,324	4,945	4,613	4,253	4,276	4,45	1,871	1,954	2,179	2,178	5,31	5,5	8,5	2,976	2,827	2,486	2,552	3,709	4,535	4,0585	4,0391	4,5901	5,25	875	2,77	2,343	2,372	2,533	4,5	396,914	0,145	0,353	0,728	1,482	1,744	-0,1	758277,5	3,8368	3,7985	4,1807	4,3977	4,35
